5 4
6 4
6 5
8 4
8 5
8 6
10 4
10 5
10 6
10 8
14 4
14 5
14 6
14 8
14 10
15 4
15 5
15 6
15 8
15 10
15 14
16 4
16 5
16 6
16 8
16 10
16 14
16 15
